LU0389812933,EUR,fund,ft,124.99
LU1050470373,EUR,fund,ft,107.47
LU0836513266,EUR,fund,ft,114.73
LU1050469367,EUR,fund,ft,115.57
LU1373035580,EUR,fund,ft,113.38
LU0128530416,USD,fund,ft,36.24
LU0836513852,USD,fund,ft,90.27
ES0116418007,EUR,fund,ft,18.32
LU0996182563,EUR,fund,ft,379.38
LU0140363697,EUR,fund,ft,38.9
LU0554840230,EUR,fund,ft,477.63
LU0836513001,USD,fund,ft,512.35
LU0836513183,USD,fund,ft,200.99
LU0996177134,EUR,fund,ft,220.52
LU1328852659,EUR,fund,ft,133.01
LU0211333025,EUR,fund,ft,34.28
LU0094557526,EUR,fund,ft,57.96
LU0836512706,EUR,fund,ft,307.4
LU0836512888,USD,fund,ft,283.9
LU0171289571,EUR,fund,qf,68.05
N5138,EUR,plan,qf,24.36894
N3897,EUR,plan,qf,24.820303
N2247,EUR,plan,qf,140.053492
DBPD:GER,EUR,fund,ft,0.5161
HKDE,AEX:EUR,fund,ft,16.46
CETHFP,PAR:EUR,fund,ft,53.71
IB1T,PAR:EUR,fund,ft,6.0
DBPK:GER,EUR,fund,ft,0.1599
