LU0389812933,EUR,fund,ft,125.27
LU1050470373,EUR,fund,ft,107.36
LU0836513266,EUR,fund,ft,114.06
LU1050469367,EUR,fund,ft,113.85
LU1373035580,EUR,fund,ft,106.55
LU0128530416,USD,fund,ft,31.65
LU0836513852,USD,fund,ft,89.65
ES0116418007,EUR,fund,ft,16.27
LU0996182563,EUR,fund,ft,336.88
LU0140363697,EUR,fund,ft,37.58
LU0554840230,EUR,fund,ft,483.41
LU0836513001,USD,fund,ft,459.74
LU0836513183,USD,fund,ft,159.56
LU0996177134,EUR,fund,ft,175.3
LU1328852659,EUR,fund,ft,125.8
LU0211333025,EUR,fund,ft,30.75
LU0094557526,EUR,fund,ft,53.32
LU0836512706,EUR,fund,ft,265.56
LU0836512888,USD,fund,ft,235.64
LU0171289571,EUR,fund,qf,54.16
0P0001FJIM,EUR,fund,ms,0
N5138,EUR,plan,qf,21.316878
N3897,EUR,plan,qf,22.598832
N2247,EUR,plan,qf,126.006722
DBPD:GER,EUR,fund,ft,0.5447
HKDE,AEX:EUR,fund,ft,13.91
