LU0389812933,EUR,fund,ft,125.17
LU1050470373,EUR,fund,ft,106.56
LU0836513266,EUR,fund,ft,113.92
LU1050469367,EUR,fund,ft,114.47
LU1373035580,EUR,fund,ft,110.7
LU0128530416,USD,fund,ft,33.01
LU0836513852,USD,fund,ft,89.78
ES0116418007,EUR,fund,ft,16.99
LU0996182563,EUR,fund,ft,361.41
LU0140363697,EUR,fund,ft,41.54
LU0554840230,EUR,fund,ft,491.34
LU0836513001,USD,fund,ft,496.01
LU0836513183,USD,fund,ft,175.16
LU0996177134,EUR,fund,ft,191.69
LU1328852659,EUR,fund,ft,129.85
LU0211333025,EUR,fund,ft,31.68
LU0094557526,EUR,fund,ft,53.54
LU0836512706,EUR,fund,ft,273.54
LU0836512888,USD,fund,ft,254.1
LU0171289571,EUR,fund,qf,56.56
N5138,EUR,plan,qf,22.852676
N3897,EUR,plan,qf,23.484606
N2247,EUR,plan,qf,135.266231
DBPD:GER,EUR,fund,ft,0.5524
HKDE,AEX:EUR,fund,ft,14.63
CETHFP,PAR:EUR,fund,ft,107.23
IB1T,PAR:EUR,fund,ft,9.7
