LU0389812933,EUR,fund,ft,125.4
LU1050470373,EUR,fund,ft,107.1
LU0836513266,EUR,fund,ft,114.2
LU1050469367,EUR,fund,ft,114.93
LU1373035580,EUR,fund,ft,110.81
LU0128530416,USD,fund,ft,33.13
LU0836513852,USD,fund,ft,89.24
ES0116418007,EUR,fund,ft,17.46
LU0996182563,EUR,fund,ft,370.35
LU0140363697,EUR,fund,ft,43.47
LU0554840230,EUR,fund,ft,506.82
LU0836513001,USD,fund,ft,501.17
LU0836513183,USD,fund,ft,179.81
LU0996177134,EUR,fund,ft,199.43
LU1328852659,EUR,fund,ft,129.91
LU0211333025,EUR,fund,ft,32.31
LU0094557526,EUR,fund,ft,54.84
LU0836512706,EUR,fund,ft,282.21
LU0836512888,USD,fund,ft,258.85
LU0171289571,EUR,fund,qf,55.67
N5138,EUR,plan,qf,23.422751
N3897,EUR,plan,qf,23.967612
N2247,EUR,plan,qf,137.616523
DBPD:GER,EUR,fund,ft,0.5134
HKDE,AEX:EUR,fund,ft,14.97
CETHFP,PAR:EUR,fund,ft,111.96
IB1T,PAR:EUR,fund,ft,10.48
