LU0389812933,EUR,fund,ft,125.23
LU1050470373,EUR,fund,ft,107.73
LU0836513266,EUR,fund,ft,114.88
LU1050469367,EUR,fund,ft,115.35
LU1373035580,EUR,fund,ft,113.35
LU0128530416,USD,fund,ft,36.26
LU0836513852,USD,fund,ft,90.88
ES0116418007,EUR,fund,ft,18.29
LU0996182563,EUR,fund,ft,377.68
LU0140363697,EUR,fund,ft,42.11
LU0554840230,EUR,fund,ft,486.41
LU0836513001,USD,fund,ft,521.01
LU0836513183,USD,fund,ft,204.18
LU0996177134,EUR,fund,ft,221.05
LU1328852659,EUR,fund,ft,130.32
LU0211333025,EUR,fund,ft,33.19
LU0094557526,EUR,fund,ft,57.29
LU0836512706,EUR,fund,ft,300.65
LU0836512888,USD,fund,ft,280.77
LU0171289571,EUR,fund,qf,65.71
N5138,EUR,plan,qf,24.298628
N3897,EUR,plan,qf,24.829439
N2247,EUR,plan,qf,140.131207
DBPD:GER,EUR,fund,ft,0.5191
HKDE,AEX:EUR,fund,ft,16.47
CETHFP,PAR:EUR,fund,ft,74.25
IB1T,PAR:EUR,fund,ft,7.34
DBPK:GER,EUR,fund,ft,0.1529
