LU0389812933,EUR,fund,ft,126.19
LU1050470373,EUR,fund,ft,107.76
LU0836513266,EUR,fund,ft,114.97
LU1050469367,EUR,fund,ft,115.06
LU1373035580,EUR,fund,ft,110.65
LU0128530416,USD,fund,ft,32.88
LU0836513852,USD,fund,ft,89.66
ES0116418007,EUR,fund,ft,17.29
LU0996182563,EUR,fund,ft,365.08
LU0140363697,EUR,fund,ft,42.14
LU0554840230,EUR,fund,ft,498.74
LU0836513001,USD,fund,ft,489.8
LU0836513183,USD,fund,ft,174.74
LU0996177134,EUR,fund,ft,195.34
LU1328852659,EUR,fund,ft,129.75
LU0211333025,EUR,fund,ft,32.14
LU0094557526,EUR,fund,ft,54.23
LU0836512706,EUR,fund,ft,278.33
LU0836512888,USD,fund,ft,250.43
LU0171289571,EUR,fund,qf,54.63
N5138,EUR,plan,qf,22.876589
N3897,EUR,plan,qf,23.660827
N2247,EUR,plan,qf,135.061811
DBPD:GER,EUR,fund,ft,0.5296
HKDE,AEX:EUR,fund,ft,14.51
CETHFP,PAR:EUR,fund,ft,106.37
IB1T,PAR:EUR,fund,ft,9.66
