LU0389812933,EUR,fund,ft,125.77
LU1050470373,EUR,fund,ft,106.89
LU0836513266,EUR,fund,ft,114.23
LU1050469367,EUR,fund,ft,114.56
LU1373035580,EUR,fund,ft,111.09
LU0128530416,USD,fund,ft,33.16
LU0836513852,USD,fund,ft,90.64
ES0116418007,EUR,fund,ft,16.91
LU0996182563,EUR,fund,ft,355.99
LU0140363697,EUR,fund,ft,40.66
LU0554840230,EUR,fund,ft,495.16
LU0836513001,USD,fund,ft,491.51
LU0836513183,USD,fund,ft,175.97
LU0996177134,EUR,fund,ft,188.62
LU1328852659,EUR,fund,ft,129.24
LU0211333025,EUR,fund,ft,31.41
LU0094557526,EUR,fund,ft,53.14
LU0836512706,EUR,fund,ft,271.95
LU0836512888,USD,fund,ft,257.21
LU0171289571,EUR,fund,qf,56.24
N5138,EUR,plan,qf,22.582045
N3897,EUR,plan,qf,23.468084
N2247,EUR,plan,qf,134.446374
DBPD:GER,EUR,fund,ft,0.5552
HKDE,AEX:EUR,fund,ft,14.54
CETHFP,PAR:EUR,fund,ft,116.45
IB1T,PAR:EUR,fund,ft,9.92
