LU0389812933,EUR,fund,ft,125.5
LU1050470373,EUR,fund,ft,106.91
LU0836513266,EUR,fund,ft,114.16
LU1050469367,EUR,fund,ft,114.3
LU1373035580,EUR,fund,ft,110.06
LU0128530416,USD,fund,ft,32.68
LU0836513852,USD,fund,ft,90.01
ES0116418007,EUR,fund,ft,16.7
LU0996182563,EUR,fund,ft,355.05
LU0140363697,EUR,fund,ft,40.91
LU0554840230,EUR,fund,ft,498.09
LU0836513001,USD,fund,ft,486.83
LU0836513183,USD,fund,ft,170.65
LU0996177134,EUR,fund,ft,186.55
LU1328852659,EUR,fund,ft,129.63
LU0211333025,EUR,fund,ft,31.5
LU0094557526,EUR,fund,ft,53.15
LU0836512706,EUR,fund,ft,272.65
LU0836512888,USD,fund,ft,254.69
LU0171289571,EUR,fund,qf,54.91
N5138,EUR,plan,qf,22.441481
N3897,EUR,plan,qf,23.187225
N2247,EUR,plan,qf,132.085793
DBPD:GER,EUR,fund,ft,0.5571
HKDE,AEX:EUR,fund,ft,14.78
CETHFP,PAR:EUR,fund,ft,113.96
IB1T,PAR:EUR,fund,ft,9.75
