LU0389812933,EUR,fund,ft,126.1
LU1050470373,EUR,fund,ft,107.3
LU0836513266,EUR,fund,ft,114.44
LU1050469367,EUR,fund,ft,114.65
LU1373035580,EUR,fund,ft,112.39
LU0128530416,USD,fund,ft,34.2
LU0836513852,USD,fund,ft,89.65
ES0116418007,EUR,fund,ft,17.74
LU0996182563,EUR,fund,ft,372.86
LU0140363697,EUR,fund,ft,41.69
LU0554840230,EUR,fund,ft,497.96
LU0836513001,USD,fund,ft,507.59
LU0836513183,USD,fund,ft,178.28
LU0996177134,EUR,fund,ft,197.14
LU1328852659,EUR,fund,ft,131.06
LU0211333025,EUR,fund,ft,32.28
LU0094557526,EUR,fund,ft,54.33
LU0836512706,EUR,fund,ft,284.81
LU0836512888,USD,fund,ft,261.15
LU0171289571,EUR,fund,qf,60.13
N5138,EUR,plan,qf,23.729397
N3897,EUR,plan,qf,24.28848
N2247,EUR,plan,qf,140.645238
DBPD:GER,EUR,fund,ft,0.556
HKDE,AEX:EUR,fund,ft,15.32
CETHFP,PAR:EUR,fund,ft,72.5
IB1T,PAR:EUR,fund,ft,7.44
