LU0389812933,EUR,fund,ft,125.63
LU1050470373,EUR,fund,ft,107.56
LU0836513266,EUR,fund,ft,114.65
LU1050469367,EUR,fund,ft,115.36
LU1373035580,EUR,fund,ft,112.86
LU0128530416,USD,fund,ft,35.3
LU0836513852,USD,fund,ft,89.78
ES0116418007,EUR,fund,ft,18.37
LU0996182563,EUR,fund,ft,382.9
LU0140363697,EUR,fund,ft,41.76
LU0554840230,EUR,fund,ft,495.66
LU0836513001,USD,fund,ft,514.59
LU0836513183,USD,fund,ft,193.69
LU0996177134,EUR,fund,ft,215.19
LU1328852659,EUR,fund,ft,133.93
LU0211333025,EUR,fund,ft,34.04
LU0094557526,EUR,fund,ft,57.4
LU0836512706,EUR,fund,ft,302.86
LU0836512888,USD,fund,ft,280.2
LU0171289571,EUR,fund,qf,60.06
N5138,EUR,plan,qf,24.481796
N3897,EUR,plan,qf,25.061516
N2247,EUR,plan,qf,143.282331
DBPD:GER,EUR,fund,ft,0.4901
HKDE,AEX:EUR,fund,ft,16.09
CETHFP,PAR:EUR,fund,ft,87.3
IB1T,PAR:EUR,fund,ft,8.33
DBPK:GER,EUR,fund,ft,0.159
