LU0389812933,EUR,fund,ft,125.99
LU1050470373,EUR,fund,ft,107.51
LU0836513266,EUR,fund,ft,114.65
LU1050469367,EUR,fund,ft,114.69
LU1373035580,EUR,fund,ft,112.17
LU0128530416,USD,fund,ft,33.84
LU0836513852,USD,fund,ft,89.31
ES0116418007,EUR,fund,ft,17.49
LU0996182563,EUR,fund,ft,369.0
LU0140363697,EUR,fund,ft,41.09
LU0554840230,EUR,fund,ft,484.93
LU0836513001,USD,fund,ft,493.84
LU0836513183,USD,fund,ft,175.24
LU0996177134,EUR,fund,ft,197.01
LU1328852659,EUR,fund,ft,131.13
LU0211333025,EUR,fund,ft,31.96
LU0094557526,EUR,fund,ft,53.26
LU0836512706,EUR,fund,ft,279.67
LU0836512888,USD,fund,ft,254.94
LU0171289571,EUR,fund,qf,57.69
N5138,EUR,plan,qf,23.046385
N3897,EUR,plan,qf,23.824131
N2247,EUR,plan,qf,135.80375
DBPD:GER,EUR,fund,ft,0.578
HKDE,AEX:EUR,fund,ft,15.29
CETHFP,PAR:EUR,fund,ft,75.9
IB1T,PAR:EUR,fund,ft,7.58
