LU0389812933,EUR,fund,ft,126.46
LU1050470373,EUR,fund,ft,108.04
LU0836513266,EUR,fund,ft,115.26
LU1050469367,EUR,fund,ft,115.31
LU1373035580,EUR,fund,ft,111.27
LU0128530416,USD,fund,ft,33.26
LU0836513852,USD,fund,ft,90.26
ES0116418007,EUR,fund,ft,17.55
LU0996182563,EUR,fund,ft,364.38
LU0140363697,EUR,fund,ft,42.17
LU0554840230,EUR,fund,ft,491.7
LU0836513001,USD,fund,ft,493.29
LU0836513183,USD,fund,ft,177.76
LU0996177134,EUR,fund,ft,197.42
LU1328852659,EUR,fund,ft,131.37
LU0211333025,EUR,fund,ft,32.27
LU0094557526,EUR,fund,ft,54.66
LU0836512706,EUR,fund,ft,280.7
LU0836512888,USD,fund,ft,256.04
LU0171289571,EUR,fund,qf,54.98
N5138,EUR,plan,qf,23.19186
N3897,EUR,plan,qf,23.921465
N2247,EUR,plan,qf,137.061624
DBPD:GER,EUR,fund,ft,0.537
HKDE,AEX:EUR,fund,ft,14.43
CETHFP,PAR:EUR,fund,ft,96.72
IB1T,PAR:EUR,fund,ft,9.09
