LU0389812933,EUR,fund,ft,125.27
LU1050470373,EUR,fund,ft,107.14
LU0836513266,EUR,fund,ft,114.26
LU1050469367,EUR,fund,ft,114.32
LU1373035580,EUR,fund,ft,112.18
LU0128530416,USD,fund,ft,35.29
LU0836513852,USD,fund,ft,89.64
ES0116418007,EUR,fund,ft,18.09
LU0996182563,EUR,fund,ft,377.8
LU0140363697,EUR,fund,ft,40.74
LU0554840230,EUR,fund,ft,468.28
LU0836513001,USD,fund,ft,502.17
LU0836513183,USD,fund,ft,196.65
LU0996177134,EUR,fund,ft,218.28
LU1328852659,EUR,fund,ft,139.94
LU0211333025,EUR,fund,ft,33.09
LU0094557526,EUR,fund,ft,57.15
LU0836512706,EUR,fund,ft,300.54
LU0836512888,USD,fund,ft,279.26
LU0171289571,EUR,fund,qf,64.55
N5138,EUR,plan,qf,24.107726
N3897,EUR,plan,qf,24.33117
N2247,EUR,plan,qf,138.630074
DBPD:GER,EUR,fund,ft,0.5482
HKDE,AEX:EUR,fund,ft,16.05
CETHFP,PAR:EUR,fund,ft,60.88
IB1T,PAR:EUR,fund,ft,6.41
DBPK:GER,EUR,fund,ft,0.1711
