LU0389812933,EUR,fund,ft,125.0
LU1050470373,EUR,fund,ft,106.43
LU0836513266,EUR,fund,ft,113.98
LU1050469367,EUR,fund,ft,114.2
LU1373035580,EUR,fund,ft,109.63
LU0128530416,USD,fund,ft,32.43
LU0836513852,USD,fund,ft,89.96
ES0116418007,EUR,fund,ft,16.54
LU0996182563,EUR,fund,ft,355.7
LU0140363697,EUR,fund,ft,39.99
LU0554840230,EUR,fund,ft,497.8
LU0836513001,USD,fund,ft,484.49
LU0836513183,USD,fund,ft,166.65
LU0996177134,EUR,fund,ft,183.16
LU1328852659,EUR,fund,ft,129.17
LU0211333025,EUR,fund,ft,31.42
LU0094557526,EUR,fund,ft,53.06
LU0836512706,EUR,fund,ft,271.93
LU0836512888,USD,fund,ft,252.16
LU0171289571,EUR,fund,qf,54.21
N5138,EUR,plan,qf,22.418084
N3897,EUR,plan,qf,23.106846
N2247,EUR,plan,qf,132.239177
DBPD:GER,EUR,fund,ft,0.5523
HKDE,AEX:EUR,fund,ft,14.35
