LU0389812933,EUR,fund,ft,125.56
LU1050470373,EUR,fund,ft,106.93
LU0836513266,EUR,fund,ft,113.97
LU1050469367,EUR,fund,ft,114.72
LU1373035580,EUR,fund,ft,112.78
LU0128530416,USD,fund,ft,34.39
LU0836513852,USD,fund,ft,89.83
ES0116418007,EUR,fund,ft,17.58
LU0996182563,EUR,fund,ft,370.23
LU0140363697,EUR,fund,ft,40.42
LU0554840230,EUR,fund,ft,484.61
LU0836513001,USD,fund,ft,505.18
LU0836513183,USD,fund,ft,177.56
LU0996177134,EUR,fund,ft,196.34
LU1328852659,EUR,fund,ft,128.74
LU0211333025,EUR,fund,ft,32.74
LU0094557526,EUR,fund,ft,55.16
LU0836512706,EUR,fund,ft,288.9
LU0836512888,USD,fund,ft,261.76
LU0171289571,EUR,fund,qf,56.89
N5138,EUR,plan,qf,23.268759
N3897,EUR,plan,qf,24.299436
N2247,EUR,plan,qf,138.485632
DBPD:GER,EUR,fund,ft,0.5343
HKDE,AEX:EUR,fund,ft,15.2
CETHFP,PAR:EUR,fund,ft,76.13
IB1T,PAR:EUR,fund,ft,7.51
