LU0389812933,EUR,fund,ft,125.63
LU1050470373,EUR,fund,ft,106.75
LU0836513266,EUR,fund,ft,114.06
LU1050469367,EUR,fund,ft,114.45
LU1373035580,EUR,fund,ft,110.69
LU0128530416,USD,fund,ft,33.03
LU0836513852,USD,fund,ft,90.19
ES0116418007,EUR,fund,ft,16.86
LU0996182563,EUR,fund,ft,358.54
LU0140363697,EUR,fund,ft,41.18
LU0554840230,EUR,fund,ft,497.71
LU0836513001,USD,fund,ft,491.77
LU0836513183,USD,fund,ft,173.32
LU0996177134,EUR,fund,ft,191.04
LU1328852659,EUR,fund,ft,131.16
LU0211333025,EUR,fund,ft,31.45
LU0094557526,EUR,fund,ft,53.57
LU0836512706,EUR,fund,ft,274.12
LU0836512888,USD,fund,ft,255.43
LU0171289571,EUR,fund,qf,56.09
N5138,EUR,plan,qf,22.664497
N3897,EUR,plan,qf,23.366184
N2247,EUR,plan,qf,134.161365
DBPD:GER,EUR,fund,ft,0.555
HKDE,AEX:EUR,fund,ft,14.77
CETHFP,PAR:EUR,fund,ft,114.94
IB1T,PAR:EUR,fund,ft,9.82
