LU0389812933,EUR,fund,ft,125.28
LU1050470373,EUR,fund,ft,106.63
LU0836513266,EUR,fund,ft,113.73
LU1050469367,EUR,fund,ft,114.72
LU1373035580,EUR,fund,ft,112.86
LU0128530416,USD,fund,ft,34.51
LU0836513852,USD,fund,ft,89.54
ES0116418007,EUR,fund,ft,17.54
LU0996182563,EUR,fund,ft,373.41
LU0140363697,EUR,fund,ft,41.15
LU0554840230,EUR,fund,ft,488.04
LU0836513001,USD,fund,ft,508.07
LU0836513183,USD,fund,ft,179.22
LU0996177134,EUR,fund,ft,196.34
LU1328852659,EUR,fund,ft,128.59
LU0211333025,EUR,fund,ft,32.86
LU0094557526,EUR,fund,ft,55.51
LU0836512706,EUR,fund,ft,290.15
LU0836512888,USD,fund,ft,263.2
LU0171289571,EUR,fund,qf,56.85
N5138,EUR,plan,qf,23.446344
N3897,EUR,plan,qf,24.152719
N2247,EUR,plan,qf,137.030095
DBPD:GER,EUR,fund,ft,0.5311
HKDE,AEX:EUR,fund,ft,15.17
CETHFP,PAR:EUR,fund,ft,78.39
IB1T,PAR:EUR,fund,ft,7.63
