LU0389812933,EUR,fund,ft,124.71
LU1050470373,EUR,fund,ft,107.39
LU0836513266,EUR,fund,ft,114.47
LU1050469367,EUR,fund,ft,115.24
LU1373035580,EUR,fund,ft,112.35
LU0128530416,USD,fund,ft,35.3
LU0836513852,USD,fund,ft,89.52
ES0116418007,EUR,fund,ft,18.43
LU0996182563,EUR,fund,ft,374.76
LU0140363697,EUR,fund,ft,40.88
LU0554840230,EUR,fund,ft,495.93
LU0836513001,USD,fund,ft,509.98
LU0836513183,USD,fund,ft,193.83
LU0996177134,EUR,fund,ft,214.12
LU1328852659,EUR,fund,ft,133.16
LU0211333025,EUR,fund,ft,33.11
LU0094557526,EUR,fund,ft,56.83
LU0836512706,EUR,fund,ft,297.05
LU0836512888,USD,fund,ft,278.21
LU0171289571,EUR,fund,qf,60.92
N5138,EUR,plan,qf,24.498836
N3897,EUR,plan,qf,25.141354
N2247,EUR,plan,qf,143.231295
DBPD:GER,EUR,fund,ft,0.517
HKDE,AEX:EUR,fund,ft,15.84
CETHFP,PAR:EUR,fund,ft,76.38
IB1T,PAR:EUR,fund,ft,7.59
DBPK:GER,EUR,fund,ft,0.1642
