LU0389812933,EUR,fund,ft,125.76
LU1050470373,EUR,fund,ft,106.75
LU0836513266,EUR,fund,ft,113.92
LU1050469367,EUR,fund,ft,114.45
LU1373035580,EUR,fund,ft,110.65
LU0128530416,USD,fund,ft,32.91
LU0836513852,USD,fund,ft,89.93
ES0116418007,EUR,fund,ft,16.77
LU0996182563,EUR,fund,ft,358.54
LU0140363697,EUR,fund,ft,40.74
LU0554840230,EUR,fund,ft,497.71
LU0836513001,USD,fund,ft,489.81
LU0836513183,USD,fund,ft,173.05
LU0996177134,EUR,fund,ft,191.04
LU1328852659,EUR,fund,ft,131.16
LU0211333025,EUR,fund,ft,31.51
LU0094557526,EUR,fund,ft,53.37
LU0836512706,EUR,fund,ft,273.9
LU0836512888,USD,fund,ft,255.43
LU0171289571,EUR,fund,qf,55.55
N5138,EUR,plan,qf,22.733705
N3897,EUR,plan,qf,23.260772
N2247,EUR,plan,qf,133.178855
DBPD:GER,EUR,fund,ft,0.5508
HKDE,AEX:EUR,fund,ft,14.95
CETHFP,PAR:EUR,fund,ft,115.23
IB1T,PAR:EUR,fund,ft,9.78
