LU0389812933,EUR,fund,ft,124.91
LU1050470373,EUR,fund,ft,106.01
LU0836513266,EUR,fund,ft,112.94
LU1050469367,EUR,fund,ft,113.42
LU1373035580,EUR,fund,ft,110.92
LU0128530416,USD,fund,ft,34.75
LU0836513852,USD,fund,ft,88.77
ES0116418007,EUR,fund,ft,18.04
LU0996182563,EUR,fund,ft,364.66
LU0140363697,EUR,fund,ft,39.26
LU0554840230,EUR,fund,ft,457.71
LU0836513001,USD,fund,ft,487.38
LU0836513183,USD,fund,ft,192.38
LU0996177134,EUR,fund,ft,214.9
LU1328852659,EUR,fund,ft,133.64
LU0211333025,EUR,fund,ft,31.74
LU0094557526,EUR,fund,ft,54.53
LU0836512706,EUR,fund,ft,285.72
LU0836512888,USD,fund,ft,277.33
LU0171289571,EUR,fund,qf,62.94
N5138,EUR,plan,qf,23.704274
N3897,EUR,plan,qf,24.339699
N2247,EUR,plan,qf,137.973841
DBPD:GER,EUR,fund,ft,0.6461
HKDE,AEX:EUR,fund,ft,15.17
CETHFP,PAR:EUR,fund,ft,53.85
IB1T,PAR:EUR,fund,ft,5.93
DBPK:GER,EUR,fund,ft,0.1868
