LU0389812933,EUR,fund,ft,125.76
LU1050470373,EUR,fund,ft,107.45
LU0836513266,EUR,fund,ft,114.74
LU1050469367,EUR,fund,ft,114.6
LU1373035580,EUR,fund,ft,112.03
LU0128530416,USD,fund,ft,33.99
LU0836513852,USD,fund,ft,89.24
ES0116418007,EUR,fund,ft,17.59
LU0996182563,EUR,fund,ft,365.63
LU0140363697,EUR,fund,ft,41.19
LU0554840230,EUR,fund,ft,485.98
LU0836513001,USD,fund,ft,495.47
LU0836513183,USD,fund,ft,177.77
LU0996177134,EUR,fund,ft,197.46
LU1328852659,EUR,fund,ft,129.49
LU0211333025,EUR,fund,ft,31.54
LU0094557526,EUR,fund,ft,53.09
LU0836512706,EUR,fund,ft,279.64
LU0836512888,USD,fund,ft,255.64
LU0171289571,EUR,fund,qf,58.5
N5138,EUR,plan,qf,23.009716
N3897,EUR,plan,qf,24.056978
N2247,EUR,plan,qf,137.721549
DBPD:GER,EUR,fund,ft,0.57
HKDE,AEX:EUR,fund,ft,15.16
CETHFP,PAR:EUR,fund,ft,76.8
IB1T,PAR:EUR,fund,ft,7.75
