LU0389812933,EUR,fund,ft,124.78
LU1050470373,EUR,fund,ft,106.57
LU0836513266,EUR,fund,ft,113.53
LU1050469367,EUR,fund,ft,114.29
LU1373035580,EUR,fund,ft,108.78
LU0128530416,USD,fund,ft,32.27
LU0836513852,USD,fund,ft,89.28
ES0116418007,EUR,fund,ft,16.71
LU0996182563,EUR,fund,ft,355.71
LU0140363697,EUR,fund,ft,39.44
LU0554840230,EUR,fund,ft,495.13
LU0836513001,USD,fund,ft,480.54
LU0836513183,USD,fund,ft,164.24
LU0996177134,EUR,fund,ft,180.19
LU1328852659,EUR,fund,ft,129.8
LU0211333025,EUR,fund,ft,31.44
LU0094557526,EUR,fund,ft,53.2
LU0836512706,EUR,fund,ft,272.05
LU0836512888,USD,fund,ft,247.33
LU0171289571,EUR,fund,qf,54.82
N5138,EUR,plan,qf,22.471176
N3897,EUR,plan,qf,23.305621
N2247,EUR,plan,qf,133.414249
DBPD:GER,EUR,fund,ft,0.5388
HKDE,AEX:EUR,fund,ft,14.61
