LU0389812933,EUR,fund,ft,126.34
LU1050470373,EUR,fund,ft,107.9
LU0836513266,EUR,fund,ft,115.07
LU1050469367,EUR,fund,ft,115.43
LU1373035580,EUR,fund,ft,112.69
LU0128530416,USD,fund,ft,33.64
LU0836513852,USD,fund,ft,90.27
ES0116418007,EUR,fund,ft,17.85
LU0996182563,EUR,fund,ft,375.42
LU0140363697,EUR,fund,ft,44.8
LU0554840230,EUR,fund,ft,509.99
LU0836513001,USD,fund,ft,512.97
LU0836513183,USD,fund,ft,184.94
LU0996177134,EUR,fund,ft,205.15
LU1328852659,EUR,fund,ft,129.5
LU0211333025,EUR,fund,ft,32.18
LU0094557526,EUR,fund,ft,54.92
LU0836512706,EUR,fund,ft,284.18
LU0836512888,USD,fund,ft,263.75
LU0171289571,EUR,fund,qf,57.16
N5138,EUR,plan,qf,23.738313
N3897,EUR,plan,qf,24.357442
N2247,EUR,plan,qf,141.277596
DBPD:GER,EUR,fund,ft,0.5363
HKDE,AEX:EUR,fund,ft,14.43
CETHFP,PAR:EUR,fund,ft,96.72
IB1T,PAR:EUR,fund,ft,9.09
