LU0389812933,EUR,fund,ft,125.38
LU1050470373,EUR,fund,ft,107.52
LU0836513266,EUR,fund,ft,114.66
LU1050469367,EUR,fund,ft,115.04
LU1373035580,EUR,fund,ft,112.99
LU0128530416,USD,fund,ft,35.34
LU0836513852,USD,fund,ft,89.67
ES0116418007,EUR,fund,ft,18.29
LU0996182563,EUR,fund,ft,385.84
LU0140363697,EUR,fund,ft,42.46
LU0554840230,EUR,fund,ft,495.93
LU0836513001,USD,fund,ft,516.95
LU0836513183,USD,fund,ft,194.51
LU0996177134,EUR,fund,ft,217.23
LU1328852659,EUR,fund,ft,136.41
LU0211333025,EUR,fund,ft,33.96
LU0094557526,EUR,fund,ft,57.67
LU0836512706,EUR,fund,ft,302.69
LU0836512888,USD,fund,ft,281.51
LU0171289571,EUR,fund,qf,61.04
N5138,EUR,plan,qf,24.612204
N3897,EUR,plan,qf,25.043272
N2247,EUR,plan,qf,142.298569
DBPD:GER,EUR,fund,ft,0.5011
HKDE,AEX:EUR,fund,ft,15.95
CETHFP,PAR:EUR,fund,ft,83.53
IB1T,PAR:EUR,fund,ft,7.98
DBPK:GER,EUR,fund,ft,0.1631
