LU0389812933,EUR,fund,ft,125.56
LU1050470373,EUR,fund,ft,107.3
LU0836513266,EUR,fund,ft,114.36
LU1050469367,EUR,fund,ft,115.16
LU1373035580,EUR,fund,ft,112.8
LU0128530416,USD,fund,ft,35.11
LU0836513852,USD,fund,ft,89.6
ES0116418007,EUR,fund,ft,18.25
LU0996182563,EUR,fund,ft,383.94
LU0140363697,EUR,fund,ft,42.36
LU0554840230,EUR,fund,ft,501.23
LU0836513001,USD,fund,ft,516.58
LU0836513183,USD,fund,ft,190.26
LU0996177134,EUR,fund,ft,211.6
LU1328852659,EUR,fund,ft,132.81
LU0211333025,EUR,fund,ft,34.2
LU0094557526,EUR,fund,ft,57.56
LU0836512706,EUR,fund,ft,300.96
LU0836512888,USD,fund,ft,269.01
LU0171289571,EUR,fund,qf,59.71
N5138,EUR,plan,qf,24.212203
N3897,EUR,plan,qf,24.905567
N2247,EUR,plan,qf,142.253098
DBPD:GER,EUR,fund,ft,0.49
HKDE,AEX:EUR,fund,ft,15.73
CETHFP,PAR:EUR,fund,ft,80.49
IB1T,PAR:EUR,fund,ft,7.74
DBPK:GER,EUR,fund,ft,0.1596
