LU0389812933,EUR,fund,ft,126.04
LU1050470373,EUR,fund,ft,107.7
LU0836513266,EUR,fund,ft,114.95
LU1050469367,EUR,fund,ft,115.2
LU1373035580,EUR,fund,ft,112.38
LU0128530416,USD,fund,ft,33.63
LU0836513852,USD,fund,ft,89.5
ES0116418007,EUR,fund,ft,17.92
LU0996182563,EUR,fund,ft,377.39
LU0140363697,EUR,fund,ft,44.44
LU0554840230,EUR,fund,ft,508.51
LU0836513001,USD,fund,ft,508.56
LU0836513183,USD,fund,ft,184.22
LU0996177134,EUR,fund,ft,205.04
LU1328852659,EUR,fund,ft,130.87
LU0211333025,EUR,fund,ft,32.04
LU0094557526,EUR,fund,ft,54.68
LU0836512706,EUR,fund,ft,282.83
LU0836512888,USD,fund,ft,261.53
LU0171289571,EUR,fund,qf,58.25
N5138,EUR,plan,qf,23.689505
N3897,EUR,plan,qf,24.386047
N2247,EUR,plan,qf,141.642513
DBPD:GER,EUR,fund,ft,0.5524
HKDE,AEX:EUR,fund,ft,14.43
CETHFP,PAR:EUR,fund,ft,96.72
IB1T,PAR:EUR,fund,ft,9.09
