LU0389812933,EUR,fund,ft,125.63
LU1050470373,EUR,fund,ft,107.69
LU0836513266,EUR,fund,ft,114.83
LU1050469367,EUR,fund,ft,115.38
LU1373035580,EUR,fund,ft,113.01
LU0128530416,USD,fund,ft,35.4
LU0836513852,USD,fund,ft,89.69
ES0116418007,EUR,fund,ft,18.36
LU0996182563,EUR,fund,ft,385.85
LU0140363697,EUR,fund,ft,42.31
LU0554840230,EUR,fund,ft,495.66
LU0836513001,USD,fund,ft,518.29
LU0836513183,USD,fund,ft,193.65
LU0996177134,EUR,fund,ft,215.83
LU1328852659,EUR,fund,ft,135.1
LU0211333025,EUR,fund,ft,34.1
LU0094557526,EUR,fund,ft,57.65
LU0836512706,EUR,fund,ft,303.59
LU0836512888,USD,fund,ft,281.27
LU0171289571,EUR,fund,qf,60.42
N5138,EUR,plan,qf,24.464484
N3897,EUR,plan,qf,25.061516
N2247,EUR,plan,qf,143.282331
DBPD:GER,EUR,fund,ft,0.49
HKDE,AEX:EUR,fund,ft,16.06
CETHFP,PAR:EUR,fund,ft,86.21
IB1T,PAR:EUR,fund,ft,8.25
DBPK:GER,EUR,fund,ft,0.1588
