LU0389812933,EUR,fund,ft,126.43
LU1050470373,EUR,fund,ft,108.18
LU0836513266,EUR,fund,ft,115.32
LU1050469367,EUR,fund,ft,115.41
LU1373035580,EUR,fund,ft,111.27
LU0128530416,USD,fund,ft,33.25
LU0836513852,USD,fund,ft,90.1
ES0116418007,EUR,fund,ft,17.41
LU0996182563,EUR,fund,ft,363.74
LU0140363697,EUR,fund,ft,42.2
LU0554840230,EUR,fund,ft,495.69
LU0836513001,USD,fund,ft,497.73
LU0836513183,USD,fund,ft,179.92
LU0996177134,EUR,fund,ft,197.83
LU1328852659,EUR,fund,ft,130.95
LU0211333025,EUR,fund,ft,32.02
LU0094557526,EUR,fund,ft,54.59
LU0836512706,EUR,fund,ft,281.18
LU0836512888,USD,fund,ft,257.85
LU0171289571,EUR,fund,qf,54.9
N5138,EUR,plan,qf,23.19186
N3897,EUR,plan,qf,23.815184
N2247,EUR,plan,qf,136.863789
DBPD:GER,EUR,fund,ft,0.5503
HKDE,AEX:EUR,fund,ft,14.11
CETHFP,PAR:EUR,fund,ft,95.72
IB1T,PAR:EUR,fund,ft,8.96
