LU0389812933,EUR,fund,ft,125.45
LU1050470373,EUR,fund,ft,107.74
LU0836513266,EUR,fund,ft,114.82
LU1050469367,EUR,fund,ft,115.57
LU1373035580,EUR,fund,ft,113.65
LU0128530416,USD,fund,ft,36.47
LU0836513852,USD,fund,ft,90.77
ES0116418007,EUR,fund,ft,18.15
LU0996182563,EUR,fund,ft,380.2
LU0140363697,EUR,fund,ft,40.23
LU0554840230,EUR,fund,ft,472.42
LU0836513001,USD,fund,ft,514.76
LU0836513183,USD,fund,ft,201.55
LU0996177134,EUR,fund,ft,219.21
LU1328852659,EUR,fund,ft,136.17
LU0211333025,EUR,fund,ft,34.26
LU0094557526,EUR,fund,ft,58.06
LU0836512706,EUR,fund,ft,305.04
LU0836512888,USD,fund,ft,295.36
LU0171289571,EUR,fund,qf,66.3
N5138,EUR,plan,qf,24.449071
N3897,EUR,plan,qf,24.672829
N2247,EUR,plan,qf,138.342745
DBPD:GER,EUR,fund,ft,0.503
HKDE,AEX:EUR,fund,ft,15.8
CETHFP,PAR:EUR,fund,ft,50.94
IB1T,PAR:EUR,fund,ft,5.78
DBPK:GER,EUR,fund,ft,0.1551
