LU0389812933,EUR,fund,ft,124.36
LU1050470373,EUR,fund,ft,106.24
LU0836513266,EUR,fund,ft,113.59
LU1050469367,EUR,fund,ft,113.42
LU1373035580,EUR,fund,ft,110.65
LU0128530416,USD,fund,ft,35.03
LU0836513852,USD,fund,ft,89.35
ES0116418007,EUR,fund,ft,17.65
LU0996182563,EUR,fund,ft,366.54
LU0140363697,EUR,fund,ft,39.83
LU0554840230,EUR,fund,ft,447.15
LU0836513001,USD,fund,ft,494.2
LU0836513183,USD,fund,ft,190.72
LU0996177134,EUR,fund,ft,208.13
LU1328852659,EUR,fund,ft,132.69
LU0211333025,EUR,fund,ft,32.13
LU0094557526,EUR,fund,ft,54.84
LU0836512706,EUR,fund,ft,290.18
LU0836512888,USD,fund,ft,274.68
LU0171289571,EUR,fund,qf,61.92
N5138,EUR,plan,qf,23.168455
N3897,EUR,plan,qf,23.995767
N2247,EUR,plan,qf,136.938558
DBPD:GER,EUR,fund,ft,0.6103
HKDE,AEX:EUR,fund,ft,15.62
CETHFP,PAR:EUR,fund,ft,56.38
IB1T,PAR:EUR,fund,ft,6.11
DBPK:GER,EUR,fund,ft,0.1793
