LU0389812933,EUR,fund,ft,124.89
LU1050470373,EUR,fund,ft,107.35
LU0836513266,EUR,fund,ft,114.68
LU1050469367,EUR,fund,ft,114.19
LU1373035580,EUR,fund,ft,106.71
LU0128530416,USD,fund,ft,31.74
LU0836513852,USD,fund,ft,89.74
ES0116418007,EUR,fund,ft,16.31
LU0996182563,EUR,fund,ft,340.31
LU0140363697,EUR,fund,ft,38.38
LU0554840230,EUR,fund,ft,486.74
LU0836513001,USD,fund,ft,464.72
LU0836513183,USD,fund,ft,159.99
LU0996177134,EUR,fund,ft,175.83
LU1328852659,EUR,fund,ft,126.16
LU0211333025,EUR,fund,ft,30.95
LU0094557526,EUR,fund,ft,53.79
LU0836512706,EUR,fund,ft,266.47
LU0836512888,USD,fund,ft,235.03
LU0171289571,EUR,fund,qf,54.75
0P0001FJIM,EUR,fund,ms,0
N5138,EUR,plan,qf,21.550147
N3897,EUR,plan,qf,22.641934
N2247,EUR,plan,qf,126.357264
DBPD:GER,EUR,fund,ft,0.5396
HKDE,AEX:EUR,fund,ft,13.77
