LU0389812933,EUR,fund,ft,125.17
LU1050470373,EUR,fund,ft,106.56
LU0836513266,EUR,fund,ft,113.64
LU1050469367,EUR,fund,ft,114.47
LU1373035580,EUR,fund,ft,110.58
LU0128530416,USD,fund,ft,33.0
LU0836513852,USD,fund,ft,89.34
ES0116418007,EUR,fund,ft,17.02
LU0996182563,EUR,fund,ft,361.41
LU0140363697,EUR,fund,ft,41.44
LU0554840230,EUR,fund,ft,490.07
LU0836513001,USD,fund,ft,493.95
LU0836513183,USD,fund,ft,173.08
LU0996177134,EUR,fund,ft,191.69
LU1328852659,EUR,fund,ft,129.85
LU0211333025,EUR,fund,ft,31.7
LU0094557526,EUR,fund,ft,53.36
LU0836512706,EUR,fund,ft,273.81
LU0836512888,USD,fund,ft,254.53
LU0171289571,EUR,fund,qf,56.86
N5138,EUR,plan,qf,22.639756
N3897,EUR,plan,qf,23.526654
N2247,EUR,plan,qf,134.86439
DBPD:GER,EUR,fund,ft,0.5498
HKDE,AEX:EUR,fund,ft,14.75
CETHFP,PAR:EUR,fund,ft,104.9
IB1T,PAR:EUR,fund,ft,9.51
